0.104 0.028 0.026 738 181.31 184.54
0.103 0.028 0.026 670 180.56 182.01
0.104 0.031 0.030 816 168.02 169.39
0.103 0.030 0.029 788 168.05 169.93
0.103 0.031 0.030 779 167.54 169.88
0.100 0.032 0.030 889 168.43 171.42
0.099 0.031 0.030 956 168.75 170.53
0.100 0.031 0.031 943 169.13 171.39
0.099 0.033 0.030 906 169.23 171.82
0.100 0.031 0.028 888 168.16 168.72
0.100 0.031 0.029 881 168.30 169.19
0.102 0.031 0.030 796 167.72 170.01
0.112 0.031 0.028 925 169.84 178.93
0.110 0.030 0.028 1001 169.70 179.29
0.114 0.029 0.028 865 168.67 176.22
0.114 0.029 0.029 896 169.22 176.63
0.111 0.030 0.029 939 170.08 178.08
0.113 0.031 0.030 1052 169.92 178.49
0.116 0.030 0.029 984 169.01 175.77
0.110 0.028 0.026 874 168.63 177.74
0.108 0.028 0.026 878 169.10 177.51
0.110 0.029 0.027 784 169.53 178.53
0.101 0.030 0.027 782 179.86 182.74
0.103 0.028 0.027 703 180.33 183.94
0.103 0.027 0.027 689 180.38 183.30
0.101 0.027 0.027 707 180.38 183.38
0.101 0.029 0.027 746 179.99 182.75
0.103 0.028 0.026 691 180.48 183.73
0.103 0.031 0.027 696 180.40 183.69
0.103 0.028 0.027 722 180.35 183.84
0.102 0.030 0.027 800 180.33 183.34
0.101 0.029 0.027 814 180.46 183.43
0.106 0.034 0.026 936 163.44 167.70
0.101 0.034 0.026 931 163.28 168.08
0.106 0.036 0.024 955 163.32 167.89
0.107 0.035 0.026 864 163.33 167.72
0.104 0.035 0.025 1007 163.04 168.41
0.103 0.036 0.026 959 162.61 165.46
0.103 0.036 0.027 812 162.94 167.24
0.104 0.037 0.028 876 163.26 167.83
0.104 0.035 0.026 887 162.69 166.32
0.105 0.036 0.027 979 163.08 167.35
0.112 0.027 0.025 949 170.48 177.93
0.114 0.026 0.023 954 171.15 177.62
0.115 0.028 0.024 882 171.67 179.62
0.116 0.027 0.023 904 170.51 178.32
0.116 0.029 0.025 863 171.63 178.17
0.111 0.026 0.025 875 171.16 178.67
0.115 0.027 0.024 873 171.68 178.31
0.112 0.027 0.024 855 171.07 179.24
0.112 0.026 0.025 887 171.28 178.13
0.112 0.027 0.024 853 171.69 178.58
0.115 0.027 0.025 769 183.90 191.04
0.115 0.028 0.024 751 184.34 190.48
0.115 0.027 0.024 718 184.41 190.43
0.113 0.026 0.025 743 184.15 191.15
0.114 0.028 0.025 744 183.57 190.38
0.114 0.027 0.025 771 182.86 190.66
0.117 0.029 0.024 742 184.62 191.21
0.114 0.027 0.025 772 182.94 190.28
0.113 0.027 0.025 752 182.54 189.69
0.113 0.027 0.025 782 183.23 189.94
0.104 0.032 0.029 936 174.40 179.46
0.105 0.032 0.030 926 174.90 180.97
0.103 0.032 0.029 879 174.24 178.95
0.102 0.030 0.028 829 174.81 178.85
0.102 0.031 0.028 833 174.95 179.90
0.103 0.032 0.029 818 174.58 179.50
0.103 0.030 0.029 876 173.85 178.47
0.102 0.031 0.029 774 174.22 178.81
0.103 0.032 0.029 825 174.31 179.34
0.102 0.031 0.029 824 173.59 179.73
0.105 0.027 0.026 956 167.78 173.15
0.104 0.028 0.027 924 167.98 173.44
0.107 0.028 0.026 938 168.22 174.61
0.103 0.029 0.028 928 168.24 174.51
0.102 0.029 0.028 806 167.73 172.60
0.107 0.028 0.026 933 169.44 175.91
0.103 0.028 0.028 942 169.96 176.39
0.101 0.029 0.027 832 169.06 175.19
0.102 0.028 0.026 792 169.70 175.31
0.104 0.028 0.026 950 169.24 174.45
